A,DE1001V,PL002C	685285 d
A,DE1001V,PL003C	771069 d
A,DE1001V,PL004C	640648 d
A,DE1001V,PL005C	536438 d
A,DE1001V,PL006C	466631 d
A,DE1001V,PL007C	402465 d
A,DE1001V,PL008C	350178 d
A,DE1001V,PL009C	339682 d
A,DE1001V,PL010C	294510 d
A,DE1001V,PL011C	297459 d
A,DE1001V,PL012C	195774 d
A,DE1001V,PL013C	202074 d
A,DE1001V,PL014C	172362 d
A,DE1001V,PL015C	191564 d
A,DE1001V,PL016C	128137 d
A,DE1001V,PL017C	123921 d
A,DE1001V,PL018C	140297 d
A,DE1001V,PL019C	79480 d
A,DE1001V,PL020C	83896 d
A,DE1001V,PL021C	69827 d
A,DE1001V,PL022C	74151 d
A,DE1001V,PL023C	62456 d
A,DE1001V,PL024C	222292 d
A,DE1001V,PL025C	213029 d
A,DE1001V,PL026C	120000 d
A,DE1001V,PL027C	100975 d
A,DE1001V,PL028C	107321 d
A,DE1001V,PL029C	91007 d
A,DE1001V,PL030C	89128 d
A,DE1001V,PL031C	77872 d
A,DE1001V,PL032C	73670 d
A,DE1001V,PL033C	72581 d
A,DE1001V,PL034C	73398 d
A,DE1001V,PL035C	73114 d
A,DE1001V,PL036C	69051 d
A,DE1001V,PL037C	68479 d
A,DE1001V,PL038C	67938 d
A,DE1001V,PL039C	72050 d
A,DE1001V,PL040C	61251 d
A,DE1001V,PL041C	63813 d
A,DE1001V,PL042C	62670 d
A,DE1001V,PL043C	65283 d
A,DE1001V,PL044C	67615 d
A,DE1001V,PL045C	61182 d
A,DE1001V,PL046C	62649 d
A,DE1001V,PL047C	63000 d
A,DE1001V,PL048C	63952 d
A,DE1001V,PL049C	57310 d
A,DE1001V,PL050C	56529 d
A,DE1001V,PL051C	60279 d
A,DE1001V,PL052C	61928 d
A,DE1001V,PL053C	246309 d
A,DE1001V,PL054C	202036 d
A,DE1001V,PL055C	179806 d
A,DE1001V,PL056C	173374 d
A,DE1001V,PL057C	166795 d
A,DE1001V,PL058C	171259 d
A,DE1001V,PL059C	138000 d
A,DE1001V,PL060C	138696 d
A,DE1001V,PL061C	127831 d
A,DE1001V,PL062C	112594 d
A,DE1001V,PL063C	120142 d
A,DE1001V,PL064C	110802 d
A,DE1001V,PL065C	109062 d
A,DE1001V,PL066C	108434 d
A,DE1001V,PL067C	99752 d
A,DE1001V,PL068C	95045 d
A,DE1001V,PT	10291027 
A,DE1001V,PT001C	1851077 
A,DE1001V,PT002C	949694 
A,DE1001V,PT003C	181382 
A,DE1001V,PT004C	104442 
A,DE1001V,PT005C	134156 
A,DE1001V,PT006C	116330 
A,DE1001V,PT007C	68055 
A,DE1001V,PT008C	77630 
A,DE1001V,PT009C	60920 
A,DE1001V,PT010C	97423 
A,DE1001V,PT011C	85017 
A,DE1001V,PT012C	86115 
A,DE1001V,PT013C	62376 
A,DE1001V,PT014C	386038 
A,DE1001V,PT015C	153294 
A,DE1001V,PT016C	141227 
A,DE1001V,RO	22170586 d
A,DE1001V,RO001C	2131034 d
A,DE1001V,RO002C	324960 d
A,DE1001V,RO003C	328186 d
A,DE1001V,RO004C	301269 d
A,DE1001V,RO005C	202740 d
A,DE1001V,RO006C	221407 d
A,DE1001V,RO007C	197155 d
A,DE1001V,RO008C	176846 d
A,DE1001V,RO009C	168697 d
A,DE1001V,RO010C	147674 d
A,DE1001V,RO011C	112786 d
A,DE1001V,RO012C	75810 d
A,DE1001V,RO013C	67121 d
A,DE1001V,RO014C	74659 d
A,DE1001V,RO015C	92205 d
A,DE1001V,RO016C	95351 d
A,DE1001V,RO017C	86520 d
A,DE1001V,RO018C	91884 d
A,DE1001V,RO019C	82931 d
A,DE1001V,RO020C	70680 d
A,DE1001V,RO021C	69229 d
A,DE1001V,RO022C	94139 d
A,DE1001V,RO023C	313021 d
A,DE1001V,RO024C	378954 d
A,DE1001V,RO025C	304050 d
A,DE1001V,RO026C	289360 d
A,DE1001V,RO027C	227445 d
A,DE1001V,RO028C	173985 d
A,DE1001V,RO029C	145444 d
A,DE1001V,RO030C	132288 d
A,DE1001V,RO031C	119788 d
A,DE1001V,RO032C	120153 d
A,DE1001V,RO033C	117776 d
